record_id,country_code,country_name,region,income_level,date,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,pollution_index,multi_disease_burden,healthcare_gap,air_quality_level
11824,19,19,7,2,2025-06-01,15.87,100.99,70,18.43,0.45,82.8,0,0,0,54.9,98.0,42.0,31.3,3.5,11.0,0.0,61.0,17691.0,66.1,90.3,5380.2,87.8,1.4393442622950818,Moderate
11827,19,19,7,2,2025-06-22,15.87,100.99,70,13.69,-0.41,101.3,0,0,0,0.0,2.0,47.1,34.9,6.3,27.9,0.0,58.1,17691.0,75.3,96.8,0.0,116.19999999999999,1.9999999999999998,Good
11828,19,19,7,2,2025-06-29,15.87,100.99,70,15.94,-0.13,101.3,0,0,0,51.3,68.0,70.3,24.3,5.2,23.2,0.7,55.8,17691.0,61.9,99.4,3488.3999999999996,123.0,2.2043010752688175,Moderate
11829,19,19,7,2,2025-07-06,15.87,100.99,70,15.24,0.23,25.7,0,0,0,82.1,120.0,72.6,27.3,8.4,29.6,0.0,59.5,17716.0,76.4,92.2,9852.0,137.9,2.3176470588235296,Unhealthy for Sensitive Groups
11830,19,19,7,2,2025-07-13,15.87,100.99,70,14.35,-0.28,76.9,0,0,0,48.0,92.0,54.9,22.9,5.3,22.6,0.6,62.3,17716.0,70.4,97.1,4416.0,105.69999999999999,1.696629213483146,Moderate
11831,19,19,7,2,2025-07-20,15.87,100.99,70,16.92,0.52,65.3,0,0,0,43.3,65.0,72.8,31.8,4.8,23.9,8.8,62.0,17716.0,68.8,92.4,2814.5,133.29999999999998,2.15,Moderate
11832,19,19,7,2,2025-07-27,15.87,100.99,70,11.95,0.1,81.8,0,0,0,66.8,118.0,69.4,28.2,7.3,24.4,0.0,65.4,17716.0,62.4,97.1,7882.4,129.3,1.9770642201834863,Unhealthy for Sensitive Groups
11833,19,19,7,2,2025-08-03,15.87,100.99,70,13.19,0.55,77.7,0,0,0,0.0,17.0,44.1,27.9,7.0,22.2,0.0,60.2,17740.0,68.2,91.5,0.0,101.2,1.681063122923588,Good
11834,19,19,7,2,2025-08-10,15.87,100.99,70,6.76,0.55,41.3,0,0,0,37.6,42.0,71.5,30.7,0.0,11.4,0.0,60.5,17740.0,75.6,98.6,1579.2,113.60000000000001,1.8776859504132233,Good
11835,19,19,7,2,2025-08-17,15.87,100.99,70,8.07,0.83,56.2,0,0,0,28.7,49.0,65.5,41.5,6.3,20.0,0.0,56.6,17740.0,75.2,91.3,1406.3,133.3,2.355123674911661,Good
11836,19,19,7,2,2025-08-24,15.87,100.99,70,9.58,0.43,97.4,0,0,0,35.3,50.0,44.1,31.0,6.7,25.6,0.0,61.3,17740.0,68.6,100.0,1764.9999999999998,107.4,1.7520391517128877,Good
11837,19,19,7,2,2025-08-31,15.87,100.99,70,12.49,0.87,54.2,0,0,0,0.0,0.0,58.7,38.4,4.5,20.0,0.0,60.7,17740.0,65.9,85.6,0.0,121.6,2.00329489291598,
11838,19,19,7,2,2025-09-07,15.87,100.99,70,7.62,-0.42,30.2,0,0,0,119.8,160.0,78.9,26.3,5.1,26.1,0.0,63.2,17765.0,73.0,90.3,19168.0,136.4,2.1582278481012658,Unhealthy
11839,19,19,7,2,2025-09-14,15.87,100.99,70,5.26,1.04,12.2,0,0,0,76.9,103.0,64.4,29.3,4.3,21.3,0.0,59.6,17765.0,73.5,99.7,7920.700000000001,119.3,2.001677852348993,Unhealthy for Sensitive Groups
11840,19,19,7,2,2025-09-21,15.87,100.99,70,10.35,-0.66,43.0,0,0,0,68.9,107.0,73.9,24.3,6.7,25.5,0.0,58.0,17765.0,73.6,97.5,7372.3,130.4,2.2482758620689656,Unhealthy for Sensitive Groups
11841,19,19,7,2,2025-09-28,15.87,100.99,70,8.2,0.19,40.6,0,0,0,61.2,94.0,63.7,26.3,2.0,33.8,0.0,61.5,17765.0,73.0,90.0,5752.8,125.8,2.0455284552845527,Moderate
11842,19,19,7,2,2025-10-05,15.87,100.99,70,10.36,0.51,10.6,0,0,0,70.0,91.0,72.6,31.3,4.9,12.7,0.0,65.3,17789.0,75.2,88.0,6370.0,121.5,1.8606431852986218,Moderate
11843,19,19,7,2,2025-10-12,15.87,100.99,70,7.99,-0.5,41.5,0,0,0,48.2,71.0,58.1,28.5,6.4,29.3,0.0,63.7,17789.0,68.3,89.0,3422.2000000000003,122.3,1.9199372056514912,Moderate
11844,19,19,7,2,2025-10-19,15.87,100.99,70,7.23,-0.54,48.1,0,0,0,34.0,31.0,68.9,20.0,10.2,31.2,0.0,62.4,17789.0,70.7,95.4,1054.0,130.3,2.088141025641026,Good
11846,18,16,7,1,2015-01-11,12.87,121.77,110,19.02,0.45,107.3,0,0,0,122.5,165.0,87.6,33.4,6.1,23.1,0.0,32.6,2877.0,63.5,88.9,20212.5,150.2,4.607361963190184,Unhealthy
11847,18,16,7,1,2015-01-18,12.87,121.77,110,20.15,0.82,91.4,0,0,0,82.3,110.0,78.8,25.7,8.9,28.6,0.5,36.7,2877.0,74.6,89.3,9053.0,142.0,3.869209809264305,Unhealthy for Sensitive Groups
11849,18,16,7,1,2015-02-01,12.87,121.77,110,18.72,-0.18,123.8,0,0,0,59.7,96.0,80.5,37.3,4.5,28.3,0.0,40.2,2882.0,62.7,85.6,5731.200000000001,150.6,3.7462686567164174,Moderate
11868,18,16,7,1,2015-06-14,12.87,121.77,110,18.51,-0.46,121.4,0,0,0,85.7,108.0,72.0,26.8,2.2,29.1,9.1,42.9,2901.0,62.9,88.6,9255.6,130.1,3.0326340326340326,Unhealthy for Sensitive Groups
11869,18,16,7,1,2015-06-21,12.87,121.77,110,19.36,-0.26,104.6,0,0,0,72.5,100.0,81.9,34.1,3.5,31.2,13.0,36.4,2901.0,72.7,77.0,7250.0,150.7,4.14010989010989,Moderate
11870,18,16,7,1,2015-06-28,12.87,121.77,110,18.03,-0.63,82.4,0,0,0,103.3,156.0,75.5,21.0,5.2,23.9,5.9,40.0,2901.0,74.7,87.0,16114.8,125.6,3.1399999999999997,Unhealthy
11871,18,16,7,1,2015-07-05,12.87,121.77,110,18.65,0.48,85.5,0,0,0,73.6,121.0,79.4,29.1,4.8,37.9,8.1,32.0,2906.0,74.6,88.1,8905.599999999999,151.2,4.725,Unhealthy for Sensitive Groups
11872,18,16,7,1,2015-07-12,12.87,121.77,110,16.81,-0.52,66.5,0,0,0,129.2,218.0,64.5,32.8,1.5,18.0,0.0,36.2,2906.0,72.3,85.7,28165.6,116.8,3.2265193370165743,Unhealthy
11873,18,16,7,1,2015-07-19,12.87,121.77,110,15.67,-0.47,72.1,0,0,0,105.0,176.0,89.3,25.8,7.1,32.4,0.0,35.3,2906.0,78.6,94.8,18480.0,154.6,4.379603399433428,Unhealthy
11874,18,16,7,1,2015-07-26,12.87,121.77,110,13.77,0.49,83.0,0,0,0,122.2,192.0,93.0,31.4,6.8,30.7,0.0,34.0,2906.0,62.7,85.7,23462.4,161.9,4.761764705882353,Unhealthy
11875,18,16,7,1,2015-08-02,12.87,121.77,110,11.94,-0.02,39.0,0,0,0,119.1,156.0,101.8,18.0,0.9,25.8,0.0,37.4,2911.0,63.0,94.9,18579.6,146.5,3.917112299465241,Unhealthy
11876,18,16,7,1,2015-08-09,12.87,121.77,110,9.8,-0.25,62.1,0,0,0,59.9,55.0,73.4,26.8,4.7,26.5,0.0,35.7,2911.0,68.6,86.1,3294.5,131.4,3.680672268907563,Moderate
11877,18,16,7,1,2015-08-16,12.87,121.77,110,12.68,-0.12,56.1,0,0,0,144.2,236.0,84.3,27.9,7.2,34.7,0.0,34.4,2911.0,77.7,90.5,34031.2,154.1,4.479651162790698,Unhealthy
11878,18,16,7,1,2015-08-23,12.87,121.77,110,11.67,0.16,25.3,0,0,0,108.6,154.0,85.2,33.2,1.5,21.4,0.0,37.7,2911.0,63.3,88.4,16724.399999999998,141.3,3.7480106100795756,Unhealthy
11879,18,16,7,1,2015-08-30,12.87,121.77,110,11.05,-0.63,42.5,0,0,0,112.4,178.0,70.6,35.1,8.5,26.7,0.0,37.4,2911.0,62.9,90.8,20007.2,140.89999999999998,3.7673796791443848,Unhealthy
11880,18,16,7,1,2015-09-06,12.87,121.77,110,13.9,0.24,62.4,0,0,0,78.3,112.0,76.3,35.2,2.5,29.8,0.0,34.7,2915.0,73.9,84.9,8769.6,143.8,4.144092219020173,Unhealthy for Sensitive Groups
11881,18,16,7,1,2015-09-13,12.87,121.77,110,9.83,-0.43,0.0,0,0,0,121.0,178.0,94.9,29.2,3.8,31.5,0.0,40.3,2915.0,70.4,86.5,21538.0,159.4,3.9553349875930524,Unhealthy
11882,18,16,7,1,2015-09-20,12.87,121.77,110,11.26,0.03,38.9,0,0,0,122.4,173.0,78.2,31.1,10.0,27.1,0.0,38.3,2915.0,69.1,81.5,21175.2,146.4,3.8224543080939952,Unhealthy
11883,18,16,7,1,2015-09-27,12.87,121.77,110,8.12,-0.41,50.6,0,0,0,120.1,199.0,94.4,30.7,7.5,17.8,0.0,32.7,2915.0,71.2,91.1,23899.899999999998,150.40000000000003,4.5993883792048935,Unhealthy
11884,18,16,7,1,2015-10-04,12.87,121.77,110,6.12,-0.79,24.9,0,0,0,103.6,156.0,93.0,25.7,2.2,33.9,0.0,36.9,2920.0,64.6,83.0,16161.599999999999,154.8,4.195121951219512,Unhealthy
11885,18,16,7,1,2015-10-11,12.87,121.77,110,7.08,-0.06,47.2,0,0,0,96.7,145.0,79.4,30.6,5.1,33.0,0.0,39.8,2920.0,71.4,88.5,14021.5,148.1,3.721105527638191,Unhealthy for Sensitive Groups
11886,18,16,7,1,2015-10-18,12.87,121.77,110,4.28,-0.15,24.9,0,0,0,158.9,232.0,100.9,23.6,4.3,30.7,0.0,43.2,2920.0,68.2,88.9,36864.8,159.5,3.6921296296296293,Unhealthy
11887,18,16,7,1,2015-10-25,12.87,121.77,110,8.41,0.3,62.6,0,0,0,120.3,173.0,77.3,37.7,0.9,24.0,0.0,41.8,2920.0,64.3,84.9,20811.899999999998,139.9,3.3468899521531106,Unhealthy
11888,18,16,7,1,2015-11-01,12.87,121.77,110,9.45,-0.35,3.3,0,0,0,121.6,184.0,87.8,20.3,6.2,30.7,0.0,40.2,2925.0,61.6,86.5,22374.399999999998,145.0,3.606965174129353,Unhealthy
11890,18,16,7,1,2015-11-15,12.87,121.77,110,9.59,-0.12,10.9,0,0,0,103.2,138.0,75.9,36.5,0.8,29.3,0.0,36.6,2925.0,74.0,79.1,14241.6,142.5,3.8934426229508197,Unhealthy for Sensitive Groups
11891,18,16,7,1,2015-11-22,12.87,121.77,110,11.72,-0.68,34.2,0,0,0,115.6,172.0,75.9,31.6,7.4,24.0,0.0,37.7,2925.0,61.9,87.4,19883.2,138.9,3.6843501326259944,Unhealthy
11892,18,16,7,1,2015-11-29,12.87,121.77,110,13.71,0.67,7.2,0,0,0,96.7,133.0,75.1,28.5,5.2,19.6,0.0,35.3,2925.0,72.4,85.1,12861.1,128.4,3.6373937677053827,Unhealthy for Sensitive Groups
11894,18,16,7,1,2015-12-13,12.87,121.77,110,11.1,0.49,87.4,0,0,0,79.6,133.0,79.6,30.8,4.6,26.1,0.0,38.2,2930.0,66.8,85.2,10586.8,141.1,3.6937172774869107,Unhealthy for Sensitive Groups
11895,18,16,7,1,2015-12-20,12.87,121.77,110,14.49,0.26,106.3,0,0,0,117.9,179.0,78.8,31.5,1.0,22.1,5.0,39.4,2930.0,65.7,80.8,21104.100000000002,133.4,3.385786802030457,Unhealthy
11896,18,16,7,1,2015-12-27,12.87,121.77,110,19.69,-0.59,55.3,0,0,0,138.9,197.0,86.0,32.5,3.2,28.1,7.3,41.3,2930.0,59.3,88.6,27363.300000000003,149.8,3.627118644067797,Unhealthy
11897,18,16,7,1,2016-01-03,12.87,121.77,110,19.87,-0.42,94.2,0,0,0,80.8,116.0,72.1,32.3,2.7,27.5,3.6,37.7,2935.0,78.1,86.5,9372.8,134.6,3.5702917771883285,Unhealthy for Sensitive Groups
11898,18,16,7,1,2016-01-10,12.87,121.77,110,19.34,0.57,119.1,0,0,0,98.3,146.0,84.4,32.7,3.8,28.8,4.9,41.6,2935.0,66.9,89.5,14351.8,149.70000000000002,3.5985576923076925,Unhealthy for Sensitive Groups
11899,18,16,7,1,2016-01-17,12.87,121.77,110,18.61,-0.28,124.4,0,0,0,75.1,134.0,61.8,30.6,10.3,24.8,4.7,34.9,2935.0,74.0,86.6,10063.4,127.5,3.653295128939828,Unhealthy for Sensitive Groups
11900,18,16,7,1,2016-01-24,12.87,121.77,110,19.84,-0.55,60.1,0,0,0,125.6,220.0,98.4,18.3,1.2,25.4,7.2,34.1,2935.0,70.5,86.7,27632.0,143.3,4.202346041055718,Unhealthy
11920,18,16,7,1,2016-06-12,12.87,121.77,110,18.12,-0.17,131.5,0,0,0,87.9,161.0,85.2,30.8,3.9,22.5,7.9,34.5,2959.0,68.6,81.6,14151.900000000001,142.4,4.127536231884058,Unhealthy
11921,18,16,7,1,2016-06-19,12.87,121.77,110,18.54,-0.28,55.3,0,0,0,90.0,135.0,64.9,26.9,2.4,26.9,1.5,33.8,2959.0,65.8,90.1,12150.0,121.10000000000002,3.5828402366863914,Unhealthy for Sensitive Groups
11922,18,16,7,1,2016-06-26,12.87,121.77,110,17.86,0.68,111.9,0,0,0,35.4,41.0,57.8,34.7,0.0,37.6,0.0,34.0,2959.0,74.9,87.8,1451.3999999999999,130.1,3.826470588235294,Good
11923,18,16,7,1,2016-07-03,12.87,121.77,110,13.95,-0.27,145.0,0,0,0,51.4,67.0,56.3,34.1,5.1,35.8,0.3,33.7,2963.0,82.0,94.3,3443.7999999999997,131.3,3.8961424332344214,Moderate
11924,18,16,7,1,2016-07-10,12.87,121.77,110,19.31,-0.27,76.3,0,0,0,122.4,199.0,89.4,36.8,2.0,28.0,0.0,36.6,2963.0,68.5,80.8,24357.600000000002,156.2,4.26775956284153,Unhealthy
11925,18,16,7,1,2016-07-17,12.87,121.77,110,11.53,0.44,82.6,0,0,0,90.3,135.0,82.0,32.8,2.2,27.5,0.0,38.4,2963.0,69.9,80.6,12190.5,144.5,3.7630208333333335,Unhealthy for Sensitive Groups
11926,18,16,7,1,2016-07-24,12.87,121.77,110,12.92,0.02,15.7,0,0,0,139.3,222.0,75.1,35.1,1.6,28.5,0.0,35.6,2963.0,64.2,82.8,30924.600000000002,140.29999999999998,3.9410112359550555,Unhealthy
11927,18,16,7,1,2016-07-31,12.87,121.77,110,13.81,-0.74,47.7,0,0,0,97.5,143.0,88.0,27.7,7.8,21.1,0.0,34.2,2963.0,69.4,76.9,13942.5,144.6,4.228070175438596,Unhealthy for Sensitive Groups
11928,18,16,7,1,2016-08-07,12.87,121.77,110,14.36,1.14,62.1,0,0,0,111.2,174.0,79.0,36.4,4.7,36.8,0.0,37.8,2968.0,73.2,78.0,19348.8,156.9,4.150793650793651,Unhealthy
11929,18,16,7,1,2016-08-14,12.87,121.77,110,12.35,0.2,41.5,0,0,0,88.2,137.0,80.1,24.6,13.0,27.6,0.0,38.8,2968.0,74.2,82.8,12083.4,145.29999999999998,3.7448453608247423,Unhealthy for Sensitive Groups
11930,18,16,7,1,2016-08-21,12.87,121.77,110,14.53,-0.43,45.7,0,0,0,137.1,220.0,91.4,37.9,2.9,23.6,0.0,38.4,2968.0,68.6,85.8,30162.0,155.8,4.057291666666667,Unhealthy
11931,18,16,7,1,2016-08-28,12.87,121.77,110,11.73,0.51,33.6,0,0,0,93.0,143.0,81.7,32.3,4.2,32.9,0.0,39.2,2968.0,69.5,84.2,13299.0,151.1,3.8545918367346936,Unhealthy for Sensitive Groups
11932,18,16,7,1,2016-09-04,12.87,121.77,110,8.86,-1.0,15.8,0,0,0,103.6,172.0,71.7,26.4,11.1,31.8,0.0,40.1,2973.0,62.7,77.5,17819.2,141.0,3.5162094763092266,Unhealthy
11934,18,16,7,1,2016-09-18,12.87,121.77,110,13.36,0.03,23.6,0,0,0,132.9,219.0,85.5,30.6,5.2,26.7,0.0,36.2,2973.0,68.1,79.1,29105.100000000002,148.0,4.088397790055248,Unhealthy
11935,18,16,7,1,2016-09-25,12.87,121.77,110,8.58,0.27,10.1,0,0,0,176.1,245.0,91.4,32.7,5.2,26.0,0.0,39.1,2973.0,75.4,91.0,43144.5,155.3,3.9718670076726346,Unhealthy
11936,18,16,7,1,2016-10-02,12.87,121.77,110,7.31,-1.1,47.8,0,0,0,114.6,181.0,93.6,27.1,6.6,30.8,0.0,35.2,2978.0,73.4,86.8,20742.6,158.1,4.4914772727272725,Unhealthy
11937,18,16,7,1,2016-10-09,12.87,121.77,110,8.25,0.95,58.2,0,0,0,130.8,190.0,67.8,38.6,3.9,31.0,0.0,35.9,2978.0,70.6,91.0,24852.000000000004,141.3,3.9359331476323125,Unhealthy
11939,18,16,7,1,2016-10-23,12.87,121.77,110,12.28,-0.46,3.8,0,0,0,65.2,101.0,86.3,33.1,6.6,27.0,0.0,34.8,2978.0,72.0,86.7,6585.200000000001,153.0,4.3965517241379315,Unhealthy for Sensitive Groups
11940,18,16,7,1,2016-10-30,12.87,121.77,110,9.42,1.19,46.6,0,0,0,120.7,183.0,90.0,27.1,5.6,24.7,0.0,37.9,2978.0,72.8,87.5,22088.100000000002,147.39999999999998,3.889182058047493,Unhealthy
11941,18,16,7,1,2016-11-06,12.87,121.77,110,12.74,-0.61,50.7,0,0,0,127.9,187.0,85.6,27.4,1.2,31.6,0.0,38.0,2982.0,68.0,84.4,23917.3,145.8,3.836842105263158,Unhealthy
11942,18,16,7,1,2016-11-13,12.87,121.77,110,14.86,0.33,27.6,0,0,0,124.7,205.0,90.0,29.6,8.5,21.1,0.0,36.7,2982.0,76.7,94.4,25563.5,149.2,4.065395095367847,Unhealthy
11943,18,16,7,1,2016-11-20,12.87,121.77,110,13.69,-0.54,85.6,0,0,0,67.2,105.0,75.2,18.3,3.7,29.1,0.0,34.4,2982.0,69.7,77.4,7056.0,126.30000000000001,3.6715116279069773,Unhealthy for Sensitive Groups
11944,18,16,7,1,2016-11-27,12.87,121.77,110,13.58,0.48,70.0,0,0,0,117.7,163.0,86.6,24.0,6.1,23.1,0.0,40.3,2982.0,67.0,90.5,19185.100000000002,139.79999999999998,3.4689826302729525,Unhealthy
11945,18,16,7,1,2016-12-04,12.87,121.77,110,14.23,0.48,97.5,0,0,0,96.8,132.0,84.8,24.1,9.8,32.6,0.0,38.8,2987.0,71.2,86.1,12777.6,151.3,3.8994845360824746,Unhealthy for Sensitive Groups
11946,18,16,7,1,2016-12-11,12.87,121.77,110,11.96,0.29,50.4,0,0,0,66.5,93.0,83.3,33.8,5.7,22.7,0.0,37.3,2987.0,76.2,78.7,6184.5,145.5,3.900804289544236,Moderate
11948,18,16,7,1,2016-12-25,12.87,121.77,110,17.16,0.62,42.2,0,0,0,109.1,169.0,79.0,35.1,6.3,18.7,0.0,40.0,2987.0,76.1,87.6,18437.899999999998,139.1,3.4775,Unhealthy
11949,18,16,7,1,2017-01-01,12.87,121.77,110,17.87,-0.6,98.1,0,0,0,111.8,162.0,84.1,22.8,3.6,24.3,0.5,34.0,2992.0,73.9,87.2,18111.6,134.79999999999998,3.964705882352941,Unhealthy
11950,18,16,7,1,2017-01-08,12.87,121.77,110,17.51,0.57,51.9,0,0,0,114.8,163.0,94.1,38.9,4.4,22.6,0.0,35.1,2992.0,74.6,81.8,18712.399999999998,160.0,4.5584045584045585,Unhealthy
11952,18,16,7,1,2017-01-22,12.87,121.77,110,20.12,-0.19,124.8,0,0,0,39.6,39.0,66.8,26.0,16.3,33.1,2.4,42.7,2992.0,67.6,83.7,1544.4,142.2,3.3302107728337234,Good
11953,18,16,7,1,2017-01-29,12.87,121.77,110,18.69,-0.3,164.0,0,0,0,99.1,160.0,92.4,31.4,2.0,31.3,3.4,36.0,2992.0,64.0,82.1,15856.0,157.10000000000002,4.36388888888889,Unhealthy
11965,18,16,7,1,2017-04-23,12.87,121.77,110,19.3,0.54,150.7,0,0,0,103.4,147.0,88.1,26.5,6.6,33.9,9.0,39.6,3006.0,74.9,89.0,15199.800000000001,155.1,3.9166666666666665,Unhealthy for Sensitive Groups
11968,18,16,7,1,2017-05-14,12.87,121.77,110,18.92,-0.51,103.4,0,0,0,104.0,175.0,72.5,30.3,10.2,24.8,0.3,37.3,3011.0,69.8,82.4,18200.0,137.8,3.694369973190349,Unhealthy
11969,18,16,7,1,2017-05-21,12.87,121.77,110,18.59,0.04,101.6,0,0,0,119.9,168.0,96.5,26.9,0.0,20.8,4.6,43.4,3011.0,60.3,84.8,20143.2,144.20000000000002,3.322580645161291,Unhealthy
11970,18,16,7,1,2017-05-28,12.87,121.77,110,19.4,-0.32,98.6,0,0,0,78.2,113.0,69.6,32.0,2.7,26.0,5.3,41.4,3011.0,67.3,87.6,8836.6,130.3,3.1473429951690823,Unhealthy for Sensitive Groups
11974,18,16,7,1,2017-06-25,12.87,121.77,110,14.89,-0.24,120.0,0,0,0,106.4,142.0,88.8,29.3,6.8,26.2,0.0,35.5,3016.0,64.8,89.4,15108.800000000001,151.1,4.256338028169014,Unhealthy for Sensitive Groups
11975,18,16,7,1,2017-07-02,12.87,121.77,110,16.01,0.08,110.3,0,0,0,115.4,177.0,82.7,29.9,7.4,26.5,0.7,38.8,3021.0,72.9,85.9,20425.8,146.5,3.775773195876289,Unhealthy
11977,18,16,7,1,2017-07-16,12.87,121.77,110,12.22,0.98,31.1,0,0,0,107.3,169.0,83.5,25.0,4.0,24.6,0.0,39.9,3021.0,74.1,86.6,18133.7,137.1,3.43609022556391,Unhealthy
11978,18,16,7,1,2017-07-23,12.87,121.77,110,15.81,0.16,99.9,0,0,0,112.9,161.0,72.8,32.3,2.4,20.0,0.0,41.3,3021.0,69.7,86.5,18176.9,127.5,3.0871670702179177,Unhealthy
11979,18,16,7,1,2017-07-30,12.87,121.77,110,14.95,-0.65,104.2,0,0,0,90.4,96.0,77.1,29.4,4.1,23.3,0.0,35.5,3021.0,66.2,82.3,8678.400000000001,133.9,3.7718309859154933,Moderate
11980,18,16,7,1,2017-08-06,12.87,121.77,110,13.73,-0.54,34.7,0,0,0,112.2,135.0,71.1,21.8,1.2,33.8,0.0,35.2,3026.0,69.7,78.3,15147.0,127.89999999999999,3.6335227272727266,Unhealthy for Sensitive Groups
11981,18,16,7,1,2017-08-13,12.87,121.77,110,12.7,0.29,32.1,0,0,0,133.9,196.0,84.6,26.8,11.3,27.3,0.0,38.5,3026.0,65.9,85.8,26244.4,150.0,3.896103896103896,Unhealthy
11982,18,16,7,1,2017-08-20,12.87,121.77,110,10.5,-0.19,20.1,0,0,0,161.0,237.0,70.4,30.5,6.1,29.8,0.0,35.0,3026.0,77.4,93.5,38157.0,136.8,3.908571428571429,Unhealthy
11983,18,16,7,1,2017-08-27,12.87,121.77,110,10.79,-0.44,84.7,0,0,0,122.2,177.0,94.3,21.8,8.7,26.8,0.0,39.3,3026.0,66.1,83.9,21629.4,151.6,3.8575063613231553,Unhealthy
11985,18,16,7,1,2017-09-10,12.87,121.77,110,11.84,-0.15,36.0,0,0,0,120.4,169.0,96.8,31.3,4.3,25.9,0.0,35.7,3030.0,76.7,80.8,20347.600000000002,158.3,4.434173669467787,Unhealthy
11986,18,16,7,1,2017-09-17,12.87,121.77,110,9.23,0.52,92.0,0,0,0,133.9,228.0,60.4,29.7,5.9,24.6,0.0,38.6,3030.0,68.2,87.2,30529.2,120.6,3.124352331606217,Unhealthy
11987,18,16,7,1,2017-09-24,12.87,121.77,110,6.24,-0.21,22.7,0,0,0,123.3,177.0,89.9,36.9,8.1,22.1,0.0,33.9,3030.0,68.3,85.3,21824.1,157.0,4.631268436578171,Unhealthy
11988,18,16,7,1,2017-10-01,12.87,121.77,110,11.1,-0.28,6.6,0,0,0,84.3,116.0,56.1,30.7,8.2,24.3,0.0,35.5,3035.0,78.8,94.6,9778.8,119.3,3.36056338028169,Unhealthy for Sensitive Groups
11989,18,16,7,1,2017-10-08,12.87,121.77,110,12.06,0.02,58.2,0,0,0,106.1,118.0,94.3,33.6,6.1,18.9,0.0,38.5,3035.0,71.9,86.6,12519.8,152.9,3.9714285714285715,Unhealthy for Sensitive Groups
11990,18,16,7,1,2017-10-15,12.87,121.77,110,7.64,0.18,50.0,0,0,0,109.5,143.0,80.5,39.3,10.2,23.6,0.0,36.2,3035.0,75.4,87.4,15658.5,153.6,4.2430939226519335,Unhealthy for Sensitive Groups
11991,18,16,7,1,2017-10-22,12.87,121.77,110,10.72,-0.2,32.1,0,0,0,153.7,227.0,110.2,34.2,6.7,17.3,0.0,37.9,3035.0,68.1,91.1,34889.899999999994,168.4,4.443271767810026,Unhealthy
11992,18,16,7,1,2017-10-29,12.87,121.77,110,9.42,0.44,12.7,0,0,0,157.3,220.0,110.9,32.0,2.9,24.7,0.0,43.2,3035.0,63.1,86.6,34606.0,170.5,3.946759259259259,Unhealthy
11993,18,16,7,1,2017-11-05,12.87,121.77,110,7.1,0.43,69.7,0,0,0,121.9,178.0,78.1,35.9,3.7,28.5,0.0,37.2,3040.0,79.8,82.7,21698.2,146.2,3.9301075268817196,Unhealthy
11994,18,16,7,1,2017-11-12,12.87,121.77,110,9.54,-0.37,77.7,0,0,0,135.6,191.0,85.4,25.7,3.0,21.0,0.0,37.5,3040.0,72.8,87.0,25899.6,135.10000000000002,3.6026666666666673,Unhealthy
11995,18,16,7,1,2017-11-19,12.87,121.77,110,14.43,-0.16,90.0,0,0,0,105.5,175.0,84.4,28.9,5.4,20.9,0.0,36.8,3040.0,75.4,87.7,18462.5,139.60000000000002,3.7934782608695663,Unhealthy
11996,18,16,7,1,2017-11-26,12.87,121.77,110,12.14,-0.8,23.5,0,0,0,44.4,50.0,54.0,21.4,5.3,23.9,0.0,31.8,3040.0,76.7,88.2,2220.0,104.6,3.289308176100629,Good
11997,18,16,7,1,2017-12-03,12.87,121.77,110,14.49,-1.03,33.0,0,0,0,134.5,209.0,101.4,26.2,2.9,33.1,0.2,33.1,3045.0,77.0,89.1,28110.5,163.6,4.9425981873111775,Unhealthy
11998,18,16,7,1,2017-12-10,12.87,121.77,110,13.59,0.11,95.2,0,0,0,94.8,119.0,76.2,31.8,4.3,28.6,0.0,37.3,3045.0,71.4,83.8,11281.199999999999,140.9,3.7774798927613946,Unhealthy for Sensitive Groups
11999,18,16,7,1,2017-12-17,12.87,121.77,110,14.05,-0.12,90.9,0,0,0,121.5,177.0,77.7,28.9,1.3,35.8,0.0,38.2,3045.0,66.3,85.9,21505.5,143.7,3.761780104712041,Unhealthy
12000,18,16,7,1,2017-12-24,12.87,121.77,110,14.37,-0.12,81.6,0,0,0,111.9,165.0,72.2,23.1,1.7,34.2,0.0,37.4,3045.0,71.0,82.6,18463.5,131.20000000000002,3.5080213903743322,Unhealthy
12001,18,16,7,1,2017-12-31,12.87,121.77,110,19.72,0.29,102.2,0,0,0,122.0,161.0,81.9,36.1,3.9,27.7,0.0,42.9,3045.0,65.3,86.3,19642.0,149.6,3.4871794871794872,Unhealthy
12002,18,16,7,1,2018-01-07,12.87,121.77,110,17.89,0.16,86.2,0,0,0,124.1,174.0,86.7,26.8,2.8,35.3,0.0,32.5,3050.0,75.2,78.4,21593.399999999998,151.6,4.664615384615384,Unhealthy
12005,18,16,7,1,2018-01-28,12.87,121.77,110,18.44,0.29,67.0,0,0,0,145.0,203.0,106.9,27.3,0.2,23.3,0.0,34.9,3050.0,72.0,91.4,29435.0,157.70000000000002,4.518624641833812,Unhealthy
